State,CourtName,CaseTypeDescription,AppealByRight,AppealByPermission,OriginalProceeding,InterlocutoryAppeal,Exclusive,Limited,MinValue,MaxValue,Notes
Delaware,Superior,Tax,False,False,False,False,False,False,-98,-98,
Delaware,Superior,Non-Domestic Restraining Orders,False,False,False,False,False,False,-98,-98,
Delaware,Superior,Administrative Agency Appeals,False,False,False,False,False,False,-98,-98,
District of Columbia,Superior,Tort,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Contract,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Employment,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Real Property,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Probate/Estate,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Guardianship,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Landlord/Tenant,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Mental Health,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Small Claims,False,False,False,False,True,False,0,10000,
District of Columbia,Superior,Miscellaneous Civil,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Writ,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Civil Appeals from Limited Jurisdiction,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Dissolution,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Paternity,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Custody,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Support,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Visitation,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Adoption,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Misdemeanor,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Felony,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Status Offenses,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Juvenile,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Mortgage Foreclosure,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Probate/Wills/Interstate,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Civil Protections Orders,False,False,False,False,True,False,-98,-98,
District of Columbia,Superior,Estate,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Tax,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Non-Domestic Restraining Orders,False,False,False,False,True,False,5001,NOMAX,
District of Columbia,Superior,Administrative Agency Appeals,False,False,False,False,True,False,5001,NOMAX,
Florida,Circuit,Tort,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Contract,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Employment,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Real Property,False,False,False,False,False,False,15001,NOMAX,
Florida,Circuit,Probate/Estate,False,False,False,False,True,False,-98,-98,
Florida,Circuit,Guardianship,False,False,False,False,True,False,-98,-98,
Florida,Circuit,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Mental Health,False,False,False,False,True,False,-98,-98,
Florida,Circuit,Miscellaneous Civil,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Writ,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Civil Appeals from Limited Jurisdiction,False,False,False,False,True,False,-98,-98,
Florida,Circuit,Dissolution,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Paternity,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Custody,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Support,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Visitation,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Adoption,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Felony,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Criminal Appeals,False,False,False,False,True,False,-98,-98,
Florida,Circuit,Status Offenses,False,False,False,False,True,False,-98,-98,
Florida,Circuit,Juvenile,False,False,False,False,True,False,-98,-98,
Florida,Circuit,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Probate/Wills/Interstate,False,False,False,False,True,False,-98,-98,
Florida,Circuit,Civil Protections Orders,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Estate,False,False,False,False,True,False,-98,-98,
Florida,Circuit,Tax,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Non-Domestic Restraining Orders,False,False,False,False,False,False,-98,-98,
Florida,Circuit,Administrative Agency Appeals,False,False,False,False,True,False,-98,-98,
Florida,County,Tort,False,False,False,False,False,False,-98,-98,
Florida,County,Contract,False,False,False,False,False,False,-98,-98,
Florida,County,Employment,False,False,False,False,False,False,-98,-98,
Florida,County,Real Property,False,False,False,False,False,False,5001,15000,
Florida,County,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Florida,County,Small Claims,False,False,False,False,True,False,0,5000,
Florida,County,Miscellaneous Civil,False,False,False,False,False,False,-98,-98,
Florida,County,Writ,False,False,False,False,False,False,-98,-98,
Florida,County,Misdemeanor,False,False,False,False,True,False,-98,-98,
Florida,County,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Florida,County,Traffic Infractions,False,False,False,False,True,False,-98,-98,
Florida,County,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Florida,County,Ordinance Violations,False,False,False,False,True,False,-98,-98,
Florida,County,Tax,False,False,False,False,False,False,-98,-98,
Florida,County,Non-Domestic Restraining Orders,False,False,False,False,False,False,-98,-98,
Georgia,Civil,Tort,False,False,False,False,False,False,-98,-98,
Georgia,Civil,Contract,False,False,False,False,False,False,0,45000,25000 in Bibb County and 45000 in Richmond County.
Georgia,Civil,Employment,False,False,False,False,False,False,0,45000,25000 in Bibb County and 45000 in Richmond County.
Georgia,Civil,Landlord/Tenant,False,False,False,False,False,False,0,45000,25000 in Bibb County and 45000 in Richmond County.
Georgia,Civil,Misdemeanor,False,False,False,False,False,False,-98,-98,
Georgia,Civil,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Georgia,Civil,Mortgage Foreclosure,False,False,False,False,False,False,0,45000,25000 in Bibb County and 45000 in Richmond County.
Georgia,County Recorder's,Misdemeanor,False,False,False,False,False,False,-98,-98,
Georgia,County Recorder's,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Georgia,County Recorder's,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Georgia,County Recorder's,Ordinance Violations,False,False,False,False,False,False,-98,-98,
Georgia,County Recorder's,Parking,False,False,False,False,False,False,-98,-98,
Georgia,Juvenile,Custody,False,False,False,False,False,False,-98,-98,
Georgia,Juvenile,Status Offenses,False,False,False,False,False,False,-98,-98,
Georgia,Juvenile,Juvenile,False,False,False,False,False,False,-98,-98,
Georgia,Juvenile,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Georgia,Magistrate,Small Claims,False,False,False,False,False,False,0,15000,
Georgia,Magistrate,Misdemeanor,False,False,False,False,False,False,-98,-98,
Georgia,Magistrate,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Georgia,Magistrate,Ordinance Violations,False,False,False,False,False,False,-98,-98,
Georgia,Municipal,Tort,False,False,False,False,False,False,-98,-98,
Georgia,Municipal,Contract,False,False,False,False,False,False,-98,-98,
Georgia,Municipal,Employment,False,False,False,False,False,False,-98,-98,
Georgia,Municipal,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Georgia,Municipal,Small Claims,False,False,False,False,False,False,0,15000,
Georgia,Municipal,Misdemeanor,False,False,False,False,False,False,-98,-98,
Georgia,Municipal,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Georgia,Municipal,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Georgia,Municipal,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Georgia,Municipal,Ordinance Violations,False,False,False,False,False,False,-98,-98,
Georgia,Municipal,Parking,False,False,False,False,False,False,-98,-98,
Georgia,Probate,Probate/Estate,False,False,False,False,True,False,-98,-98,
Georgia,Probate,Guardianship,False,False,False,False,True,False,-98,-98,
Georgia,Probate,Mental Health,False,False,False,False,True,False,-98,-98,
Georgia,Probate,Misdemeanor,False,False,False,False,False,False,-98,-98,
Georgia,Probate,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Georgia,Probate,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Georgia,Probate,Ordinance Violations,False,False,False,False,False,False,-98,-98,
Georgia,Probate,Parking,False,False,False,False,False,False,-98,-98,
Georgia,Probate,Probate/Wills/Interstate,False,False,False,False,True,False,-98,-98,
Georgia,Probate,Estate,False,False,False,False,True,False,-98,-98,
Georgia,State,Tort,False,False,False,False,False,False,-98,-98,
Georgia,State,Contract,False,False,False,False,False,False,-98,-98,
Georgia,State,Employment,False,False,False,False,False,False,-98,-98,
Georgia,State,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Georgia,State,Miscellaneous Civil,False,False,False,False,False,False,-98,-98,
Georgia,State,Writ,False,False,False,False,False,False,-98,-98,
Georgia,State,Civil Appeals from Limited Jurisdiction,False,False,False,False,False,False,-98,-98,
Georgia,State,Misdemeanor,False,False,False,False,False,False,-98,-98,
Georgia,State,Preliminary Hearings,False,False,False,False,False,False,-98,-98,
Georgia,State,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Georgia,State,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Georgia,State,Tax,False,False,False,False,False,False,-98,-98,
Georgia,State,Non-Domestic Restraining Orders,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Tort,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Tort,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Contract,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Employment,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Real Property,False,False,False,False,True,False,-98,-98,
Georgia,Superior,Landlord/Tenant,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Miscellaneous Civil,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Civil Appeals from Limited Jurisdiction,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Dissolution,False,False,False,False,True,False,-98,-98,
Georgia,Superior,Paternity,False,False,False,False,True,False,-98,-98,
Georgia,Superior,Custody,False,False,False,False,True,False,-98,-98,
Georgia,Superior,Support,False,False,False,False,True,False,-98,-98,
Georgia,Superior,Visitation,False,False,False,False,True,False,-98,-98,
Georgia,Superior,Adoption,False,False,False,False,True,False,-98,-98,
Georgia,Superior,Misdemeanor,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Felony,False,False,False,False,True,False,-98,-98,
Georgia,Superior,Criminal Appeals,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Traffic Infractions,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Mortgage Foreclosure,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Ordinance Violations,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Probate/Wills/Interstate,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Civil Protections Orders,False,False,False,False,True,False,-98,-98,
Georgia,Superior,Tax,False,False,False,False,False,False,-98,-98,
Georgia,Superior,Non-Domestic Restraining Orders,False,False,False,False,False,False,-98,-98,
Guam,Superior,Tort,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Contract,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Employment,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Real Property,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Probate/Estate,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Guardianship,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Landlord/Tenant,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Mental Health,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Small Claims,False,False,False,False,True,False,0,10000,
Guam,Superior,Miscellaneous Civil,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Writ,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Civil Appeals from Limited Jurisdiction,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Dissolution,False,False,False,False,True,False,-98,-98,
Guam,Superior,Paternity,False,False,False,False,True,False,-98,-98,
Guam,Superior,Custody,False,False,False,False,True,False,-98,-98,
Guam,Superior,Support,False,False,False,False,True,False,-98,-98,
Guam,Superior,Visitation,False,False,False,False,True,False,-98,-98,
Guam,Superior,Adoption,False,False,False,False,True,False,-98,-98,
Guam,Superior,Misdemeanor,False,False,False,False,True,False,-98,-98,
Guam,Superior,Felony,False,False,False,False,True,False,-98,-98,
Guam,Superior,Status Offenses,False,False,False,False,True,False,-98,-98,
Guam,Superior,Juvenile,False,False,False,False,True,False,-98,-98,
Guam,Superior,Traffic Infractions,False,False,False,False,True,False,-98,-98,
Guam,Superior,Mortgage Foreclosure,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Ordinance Violations,False,False,False,False,True,False,-98,-98,
Guam,Superior,Parking,False,False,False,False,True,False,-98,-98,
Guam,Superior,Probate/Wills/Interstate,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Civil Protections Orders,False,False,False,False,True,False,-98,-98,
Guam,Superior,Estate,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Tax,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Non-Domestic Restraining Orders,False,False,False,False,True,False,5000,NOMAX,
Guam,Superior,Administrative Agency Appeals,False,False,False,False,True,False,5000,NOMAX,
Hawai'i,Circuit,Tort,False,False,False,False,False,False,-98,-98,
Hawai'i,Circuit,Contract,False,False,False,False,False,False,-98,-98,
Hawai'i,Circuit,Employment,False,False,False,False,False,False,-98,-98,
Hawai'i,Circuit,Real Property,False,False,False,False,False,False,10000,NOMAX,
Hawai'i,Circuit,Probate/Estate,False,False,False,False,False,False,-98,-98,
